Cont1,Cont2,Cont3,Cont4,Cont5,Cont6,Cont7,Cont8,Cont9,Cont10
51,0,95,0,44,5,35.0,44,0,1
95,0,95,0,44,4,39,44,0,1
37,0,95,0,44,-13,68.0,44,14.0,1
48,0,77,0,44,0,28.0,44,2,1
45,0,95,0,44,0,36.0,44,2,1
45,0,95,0,44,0,63.0,44,0,1
41,-5.0,95,0,44,0,67.0,44,0,1
95,0,76,0,44,19,39,44,4.0,1
46,0,95,0,44,11,44,51,0,1
54,0,95,0,44,0,34.0,51,0,1
37,-4.0,95,0,28,0,53.0,44,8,1
43,0,95,0,44,0,42,44,2,1
95,0,95,0,44,-12,51,50,2,1
55,-4.0,95,0,44,0,25.0,44,82,4
42,-5.0,95,0,44,0,42,44,82,1
55,0,95,0,44,5,36.0,44,60,4
51,0,95,0,50,-11,34.0,51,2,1
37,0,95,0,44,16,42,44,42,1
38,-2.0,95,0,44,31,54.0,44,82,1
41,0,95,0,44,0,39,44,2,1
45,0,95,0,44,-12,42,44,2,1
55,0,77,0,44,0,22,44,0,1
37,0,95,0,44,0,43.0,44,2,1
45,-1,95,0,44,0,38.0,40,2,1
48,-1,95,0,44,0,36.0,44,2,1
83,0,95,0,44,21,3.0,44,86.0,1
37,0,95,0,44,22,68.0,44,18.0,1
44,0,95,0,44,2,43.0,42,0,1
51,-5.0,77,0,44,0,26.0,44,0,1
37,0,95,0,44,21,46.0,44,30.0,1
55,0,95,0,44,0,34.0,44,0,1
95,0,95,0,44,0,42,44,2,1
37,0,95,0,44,14,58.0,51,26.0,1
95,0,95,0,44,11,43.0,44,24.0,1
42,0,95,0,44,0,39,44,82,1
37,0,95,0,44,-25,66.0,44,12.0,1
39,0,95,0,44,0,46.0,47,0,1
52,0,95,0,44,0,32.0,44,0,1
42,0,95,0,44,0,44,44,2,1
37,0,95,0,44,-1,44,44,24.0,1
95,0,95,0,44,-1,42,44,82,4
37,0,95,0,44,0,68.0,44,82,1
44,-1,95,0,44,-30,36.0,44,2,1
55,0,95,0,44,-1,28.0,51,2,1
37,0,77,0,44,4,51,44,0,1
55,0,95,0,44,-18,23.0,44,82,4
37,0,95,0,44,0,70.0,44,6.0,1
42,0,95,0,44,-1,42,44,2,1
95,0,77,0,44,10,51,44,40,4
49,0,95,0,50,5,33.0,51,0,1
49,0,95,0,44,0,40,42,82,1
45,0,95,0,44,22,42,44,0,1
53,0,95,0,44,-10,35.0,44,2,1
51,0,95,0,50,-12,31.0,44,2,1
37,0,95,0,44,0,45.0,51,2,1
95,0,95,0,44,7,41,51,0,1
95,0,95,0,44,14,61.0,51,82,1
43,0,95,0,44,22,37.0,44,0,1
45,0,95,0,44,25,30.0,44,0,1
56,0,95,0,44,3,20.0,44,58.0,4
48,0,95,0,44,0,51,44,2,1
95,0,95,0,44,0,47.0,44,2,1
37,0,95,0,44,0,51,44,26.0,1
46,0,95,-24,44,0,40,40,0,1
52,-1,95,0,44,0,31.0,44,0,1
46,0,77,0,44,6,32.0,44,0,1
41,0,95,0,44,18,39,44,0,1
45,0,95,0,44,23,48.0,51,0,1
41,0,95,0,44,-28,43.0,44,2,1
55,-1,95,0,44,0,32.0,44,82,1
43,-1,95,0,44,-15,44,44,2,1
56,0,76,0,44,0,20.0,44,82,4
95,0,76,0,44,10,51,44,0,1
49,0,95,0,44,0,35.0,44,0,1
95,0,95,0,44,-14,37.0,44,82,1
37,0,95,0,44,43,38.0,44,8,1
55,0,95,0,44,-15,51,44,8,4
38,0,95,0,44,0,49.0,44,0,1
37,0,95,0,44,2,46.0,44,32.0,1
95,-2.0,95,0,44,0,42,44,0,1
45,0,95,0,44,-13,31.0,44,2,1
49,0,95,0,50,2,39,44,0,1
56,0,95,0,44,-14,41,44,12.0,4
43,-5.0,95,0,44,20,51,51,0,1
95,-1,95,0,-22,14,21.0,44,78.0,4
37,0,95,0,44,0,68.0,44,14.0,1
95,0,95,0,50,6,40,44,6.0,4
54,-2.0,95,0,44,0,24.0,51,82,1
49,0,77,0,44,3,28.0,44,0,1
39,0,77,0,44,0,51,44,0,1
56,0,95,0,44,0,36.0,44,2,1
45,-5.0,95,0,44,-25,37.0,44,82,1
38,0,77,0,44,12,39,44,82,1
45,0,95,0,44,0,48.0,51,2,1
44,0,95,0,44,-20,31.0,44,82,1
95,0,95,0,50,15,38.0,44,0,1
41,0,95,0,44,0,41,44,2,1
46,0,95,0,44,-25,39,44,2,1
37,0,95,0,44,28,41,44,82,1
37,0,95,0,44,0,45.0,44,22.0,1
55,0,95,0,44,0,23.0,44,48.0,1
85,0,95,0,44,0,51,44,84.0,1
37,0,95,0,44,-11,64.0,44,4.0,1
37,0,95,0,44,0,39,50,10.0,1
37,0,77,0,44,9,51,44,12.0,1
95,0,95,0,44,17,45.0,44,0,1
53,0,95,0,44,0,25.0,44,2,1
37,0,95,0,28,-6,51,44,8,1
37,0,95,0,44,24,51,44,14.0,1
41,0,95,0,44,3,65.0,44,0,1
38,0,95,0,44,0,41,51,0,1
37,0,76,0,44,22,39,44,6.0,1
55,0,95,0,44,0,27.0,44,82,1
41,0,77,0,44,15,37.0,44,82,1
56,0,95,0,44,0,41,50,82,4
37,0,95,0,44,-17,41,44,36.0,1
37,0,95,0,44,-17,38.0,44,14.0,1
62,0,95,0,44,0,45.0,44,2,1
56,0,95,0,44,0,41,50,10.0,4
49,0,95,0,44,19,40,44,82,1
51,-2.0,95,0,50,-30,27.0,44,2,1
37,0,95,0,28,0,46.0,44,8,1
41,0,76,0,44,0,34.0,44,0,1
37,0,77,0,44,0,40,44,4.0,1
49,0,95,0,50,28,47.0,44,82,1
46,0,95,0,44,0,39,44,2,1
55,0,95,0,44,0,51,44,0,1
95,0,95,0,44,0,45.0,47,82,1
45,0,95,0,44,0,37.0,51,0,1
95,0,95,0,44,0,36.0,44,0,1
55,0,77,0,44,0,22,44,42,4
80,0,95,0,44,5,4.0,120.0,116.0,1
43,0,95,0,44,0,39,44,2,1
50,0,95,0,50,0,36.0,44,0,1
49,0,77,0,44,0,28.0,51,2,1
37,0,95,0,44,0,38.0,51,12.0,1
53,-1,95,0,44,17,33.0,44,0,1
55,0,95,0,44,-18,21.0,44,46.0,4
81,-3.0,95,0,-22,0,51,108.0,104.0,1
55,0,95,0,44,29,40,44,20.0,4
55,0,77,0,44,0,22,44,66.0,1
55,0,95,0,44,26,41,44,82,1
95,0,95,0,44,0,37.0,44,0,1
37,0,76,0,44,0,51,51,16.0,1
37,0,95,0,28,0,42,44,82,1
56,0,95,0,44,0,41,44,10.0,4
95,0,95,0,44,0,63.0,44,0,1
51,0,95,0,44,0,36.0,44,2,1
37,0,95,0,44,-10,47.0,44,32.0,1
55,0,95,0,44,1,27.0,111.0,82,1
37,0,95,0,44,0,39,44,8,1
38,0,95,0,44,4,51,40,0,1
37,0,77,0,44,0,51,44,4.0,1
95,0,95,0,44,0,43.0,44,10.0,1
37,0,95,0,28,0,41,50,8,1
55,0,95,0,44,21,40,44,4.0,4
55,0,95,0,-22,3,51,44,82,4
37,0,95,0,44,5,68.0,51,14.0,1
38,0,95,0,44,0,44,44,0,1
95,0,95,0,44,0,37.0,51,2,1
37,0,76,0,44,0,40,44,6.0,1
37,0,95,0,44,0,69.0,44,14.0,1
41,-2.0,95,0,44,0,51,44,0,1
37,0,76,0,44,18,40,51,16.0,1
49,0,95,0,44,0,39,44,2,1
46,0,95,0,44,4,41,51,0,1
58,0,95,0,44,0,51,44,0,1
48,0,95,0,44,0,36.0,44,2,1
45,0,95,0,44,18,36.0,44,0,1
37,0,95,0,44,0,46.0,44,2,1
44,0,95,0,44,0,1,44,34.0,1
95,0,95,0,44,12,43.0,44,82,1
49,0,95,0,44,0,51,44,2,1
41,-1,95,0,44,-10,41,44,2,1
37,0,76,0,44,-16,38.0,44,2,1
37,0,95,0,44,0,67.0,44,82,1
45,0,95,0,44,0,41,42,2,1
55,-1,95,0,44,-6,23.0,44,30.0,4
41,-3.0,95,0,44,-21,39,44,2,1
49,0,95,0,50,18,29.0,44,0,1
52,-3.0,95,0,44,0,31.0,44,82,1
56,0,77,0,-24,0,21.0,103,82.0,1
42,-1,95,0,44,0,63.0,51,2,1
43,0,95,0,44,-1,37.0,44,82,1
95,-2.0,95,0,50,-13,36.0,44,2,1
56,0,95,0,44,4,51,44,0,1
37,0,95,0,44,0,57.0,44,22.0,1
53,0,95,0,44,8,28.0,51,0,1
95,-1,95,0,44,0,29.0,44,0,1
55,0,95,0,44,0,29.0,44,0,1
45,0,95,0,44,0,42,42,0,1
45,0,95,0,44,0,37.0,51,2,1
38,0,95,0,44,21,55.0,44,4.0,1
37,0,95,0,44,-11,51,44,2,1
81,0,95,0,-22,0,4.0,108.0,104.0,1
47,0,76,0,44,0,51,44,0,1
45,0,95,0,44,0,42,44,2,1
55,0,77,0,44,0,21.0,44,24.0,4
49,0,95,0,50,10,36.0,51,82,1
95,0,95,0,44,0,51,44,2,1
45,0,95,0,44,-6,34.0,44,82,1
56,0,95,0,44,6,51,51,14.0,4
95,0,95,0,44,6,51,44,18.0,1
37,0,95,0,44,28,53.0,44,2,1
54,-1,95,0,44,0,27.0,44,0,1
44,0,95,0,44,3,51,44,0,1
50,-3.0,77,0,50,0,27.0,44,0,1
43,0,95,0,44,0,41,44,2,1
55,0,95,0,44,14,26.0,51,2,1
44,0,95,0,44,0,36.0,44,0,1
44,0,95,0,44,2,40,44,82,1
44,0,95,0,44,0,38.0,44,0,1
55,0,95,0,50,-13,38.0,44,6.0,4
51,0,95,0,50,11,27.0,44,2,1
39,0,95,0,44,0,39,44,0,1
37,-2.0,95,0,44,0,51,44,18.0,1
44,0,95,0,44,6,42,42,0,1
49,-2.0,95,0,50,2,33.0,44,82,1
56,0,91,0,44,6,35.0,44,0,1
46,0,95,0,44,13,35.0,44,0,1
37,0,95,0,44,-46,43.0,44,2,1
46,0,95,0,44,-16,34.0,44,2,1
81,0,95,0,44,0,51,91,82,1
37,0,95,0,44,0,49.0,50,0,1
55,0,76,0,44,0,21.0,44,74.0,4
56,0,95,0,44,0,30.0,44,2,1
54,-8.0,95,-24,44,0,20.0,44,54.0,4
44,-2.0,95,0,44,0,1,44,34.0,1
53,0,95,0,44,-29,33.0,44,82,1
54,0,95,0,44,0,31.0,44,0,1
42,0,95,0,44,0,66.0,44,2,1
55,0,95,0,44,0,34.0,44,2,1
55,0,77,0,44,0,51,51,74.0,4
95,-4.0,95,0,44,0,49.0,44,0,1
44,-3.0,77,0,44,-1,51,44,0,1
55,0,95,0,44,0,37.0,44,22.0,4
39,0,76,0,44,0,38.0,44,0,1
43,0,95,0,44,0,32.0,44,2,1
95,0,95,0,44,9,44,44,0,1
37,0,95,0,44,0,58.0,44,82,1
51,0,91,0,44,9,40,44,0,1
37,0,95,0,44,19,51,44,16.0,1
49,0,95,0,44,0,51,44,0,1
37,0,95,0,28,0,51,51,8,1
37,0,95,0,44,0,67.0,44,82,1
37,0,95,0,44,11,42,44,34.0,1
42,0,77,0,44,0,36.0,51,0,1
44,0,95,0,44,-20,43.0,44,2,1
53,0,95,0,44,-17,51,51,2,1
37,-16.0,95,-24,44,0,69.0,44,6.0,1
39,0,95,0,44,0,41,42,0,1
52,0,95,0,44,0,30.0,44,0,1
44,0,95,0,44,-14,35.0,44,82,1
41,-1,95,0,44,0,51,44,2,1
101,0,95,0,44,-12,1,44,32.0,1
37,0,95,0,44,-16,51,44,6.0,1
46,0,95,0,44,-1,29.0,44,82,1
43,0,95,0,44,13,42,42,0,1
95,0,95,0,44,0,25.0,44,0,1
37,0,95,0,44,-6,51,51,4.0,1
95,0,95,0,50,7,40,44,0,1
37,0,95,0,28,0,51,44,82,1
37,0,95,0,44,0,71.0,44,12.0,1
37,0,95,0,28,0,69.0,44,82,1
38,0,76,0,44,0,38.0,44,0,1
37,0,76,0,44,0,39,50,12.0,1
37,-1,76,0,28,-6,39,47,8,1
55,-1,95,0,44,-11,23.0,51,38.0,4
46,0,95,0,44,1,40,44,0,1
41,0,95,0,44,31,56.0,44,0,1
56,0,95,0,44,31,22,44,82,4
56,0,76,0,44,31,20.0,44,68.0,4
37,0,95,0,44,0,46.0,44,6.0,1
55,0,95,0,44,0,29.0,44,0,1
52,-2.0,95,0,44,0,31.0,44,0,1
41,0,95,0,44,1,47.0,47,0,1
41,0,95,0,44,-10,44,51,2,1
95,0,76,0,44,7,38.0,44,0,1
45,-3.0,95,0,44,0,37.0,44,82,1
95,0,95,0,44,-1,43.0,44,82,1
95,0,95,0,44,0,38.0,40,2,1
37,0,95,0,44,-17,43.0,44,24.0,1
51,0,95,0,50,0,30.0,44,2,1
39,0,95,0,44,0,39,44,0,1
37,0,95,0,44,-19,42,51,82,1
95,0,76,0,44,0,39,42,4.0,1
47,0,95,0,44,0,36.0,44,0,1
79,0,95,0,44,-15,4.0,117.0,82,1
44,0,95,0,44,0,1,44,36.0,1
45,-1,77,0,44,-6,32.0,44,82,1
37,0,95,0,44,0,42,44,34.0,1
46,0,76,0,44,1,30.0,44,82,1
95,0,95,0,44,31,51,51,6.0,1
39,0,95,0,44,0,39,44,0,1
44,0,95,0,44,-22,52.0,51,2,1
95,0,95,0,44,-6,51,44,14.0,4
55,0,91,0,44,0,36.0,44,0,1
55,0,95,0,44,-30,37.0,44,16.0,4
44,0,95,0,44,15,40,40,0,1
45,0,95,0,44,-6,35.0,44,2,1
80,0,95,0,44,0,4.0,128.0,124.0,1
38,-4.0,95,0,44,0,51,44,0,1
37,0,95,0,44,-6,42,44,26.0,1
51,0,95,0,44,1,27.0,44,0,1
47,-4.0,95,0,44,0,60.0,44,82,1
55,0,95,0,44,0,23.0,44,40,4
48,-5.0,95,0,44,0,33.0,44,2,1
47,0,95,0,44,0,34.0,44,0,1
37,0,95,0,28,0,69.0,44,8,1
50,-1,95,0,50,0,33.0,44,0,1
56,0,95,0,44,0,41,42,82,1
56,0,76,0,44,15,20.0,44,66.0,4
37,0,95,0,44,0,71.0,44,82,1
37,0,95,0,44,11,69.0,44,0,1
37,0,76,0,44,0,40,40,0,1
37,0,95,0,44,0,42,44,4.0,1
57,-2.0,95,0,44,0,27.0,44,82,1
38,0,77,0,44,0,39,44,0,1
95,0,95,0,44,3,64.0,44,0,1
83,0,95,0,44,7,3.0,44,88.0,1
44,0,95,0,44,2,1,44,82,1
37,0,95,0,44,0,51,44,82,1
81,0,95,0,44,-6,4.0,105.0,102.0,1
45,0,95,0,44,-14,42,44,2,1
37,0,76,0,28,14,40,44,8,1
41,0,95,0,44,6,45.0,44,0,1
47,0,95,0,44,0,51,44,0,1
55,0,95,0,44,5,23.0,44,46.0,4
37,0,95,0,44,0,43.0,44,40,1
45,0,95,0,44,0,38.0,40,2,1
47,0,95,0,44,0,31.0,44,0,1
54,0,95,0,44,0,27.0,44,0,1
37,0,95,0,44,0,64.0,44,6.0,1
81,0,95,0,-24,0,4.0,111.0,106.0,1
40,0,95,0,44,0,39,51,2,1
55,-4.0,95,0,44,0,25.0,44,58.0,4
51,-2.0,95,0,44,3,38.0,51,0,1
95,0,95,0,44,0,42,44,14.0,1
37,0,95,0,44,0,52.0,44,14.0,1
37,0,95,0,44,18,57.0,44,28.0,1
46,0,95,0,44,-19,41,44,2,1
37,0,95,0,44,0,51,44,82,1
56,-3.0,95,0,44,11,41,44,12.0,4
49,0,95,0,50,11,34.0,44,0,1
43,0,95,0,44,0,33.0,44,2,1
95,0,95,0,44,22,51,44,26.0,1
56,0,95,0,50,0,36.0,44,82,4
95,0,77,0,44,-17,22,44,42,4
56,0,77,0,44,0,22,44,40,4
45,0,76,0,44,-1,31.0,51,2,1
37,0,95,0,44,20,68.0,44,0,1
53,0,95,0,44,13,33.0,44,0,1
53,-2.0,95,0,44,1,49.0,44,0,1
41,0,95,0,44,0,48.0,50,2,1
46,0,95,0,44,0,39,51,0,1
37,0,95,0,44,-19,38.0,44,18.0,1
44,0,77,0,44,0,33.0,51,0,1
37,0,77,0,44,0,40,44,82,1
43,0,95,0,44,0,45.0,47,2,1
42,-1,95,0,44,0,51,44,2,1
55,0,95,0,50,0,42,44,6.0,4
37,0,76,0,44,0,39,40,82,1
48,0,95,0,44,0,41,42,2,1
95,0,95,0,44,-26,47.0,44,42,1
56,0,95,0,44,-18,51,51,4.0,1
37,0,95,0,44,0,42,44,34.0,1
51,0,95,0,50,0,34.0,44,2,1
46,0,77,0,44,-10,32.0,44,2,1
49,0,95,0,44,-24,46.0,44,2,1
44,0,95,0,44,-1,1,51,32.0,1
45,0,76,0,44,-15,31.0,44,2,1
54,-4.0,95,0,44,0,51,44,0,1
51,0,95,0,44,0,27.0,44,0,1
55,0,95,0,44,0,36.0,44,8,4
41,0,95,0,44,21,38.0,44,0,1
56,0,95,0,44,7,40,44,0,1
56,0,95,0,44,0,39,51,14.0,4
58,0,95,0,44,0,51,44,0,1
37,0,95,0,44,-6,52.0,44,32.0,1
43,0,95,0,44,0,35.0,44,2,1
37,0,76,0,44,0,51,42,82,1
59,-2.0,95,0,44,14,25.0,44,0,1
37,0,95,0,44,3,46.0,44,36.0,1
46,0,95,0,44,0,38.0,51,0,1
95,0,95,0,44,0,50,44,0,1
37,0,95,0,44,16,45.0,51,0,1
56,-1,95,0,50,-1,41,51,6.0,4
37,0,95,0,44,0,57.0,44,30.0,1
38,0,95,0,44,7,43.0,42,0,1
49,0,95,0,50,0,39,44,0,1
44,0,95,0,44,0,1,44,36.0,1
50,-1,95,0,50,0,36.0,44,0,1
42,0,77,0,44,0,34.0,44,2,1
95,-5.0,95,0,44,0,35.0,44,0,1
95,-5.0,95,0,-22,0,4.0,108.0,104.0,1
37,0,95,0,44,-15,42,44,32.0,1
82,0,95,0,44,0,3.0,44,92.0,1
37,0,77,0,44,-10,40,44,82,1
37,0,95,0,44,11,58.0,51,26.0,1
56,0,77,0,44,0,22,44,48.0,4
56,0,95,0,44,-22,40,42,82,1
59,0,95,0,44,21,28.0,44,0,1
39,-3.0,95,0,44,0,43.0,51,0,1
37,0,95,0,44,19,42,44,42,1
47,0,95,0,44,0,32.0,51,0,1
37,0,95,0,44,0,44,44,24.0,1
66,0,95,0,44,-18,47.0,44,82,1
49,0,95,0,50,9,38.0,44,0,1
46,0,95,0,44,8,35.0,44,0,1
44,0,95,0,44,12,44,44,82,1
43,0,95,0,44,20,39,44,0,1
77,0,95,0,44,0,4.0,125.0,122.0,1
46,-3.0,95,0,44,0,41,51,0,1
55,-5.0,77,0,44,0,22,51,82,1
42,0,95,0,44,0,37.0,44,0,1
55,0,95,0,44,-30,38.0,42,4.0,4
95,0,95,0,44,0,1,44,36.0,1
55,0,95,0,44,0,41,44,12.0,4
42,-2.0,95,0,44,0,39,44,2,1
37,0,95,0,44,0,51,44,16.0,1
95,0,95,0,44,-21,41,44,42,1
41,0,76,0,44,13,35.0,51,0,1
54,0,95,0,44,0,33.0,44,0,1
95,0,95,0,44,12,1,51,30.0,1
37,0,95,0,44,1,51,51,4.0,1
37,0,95,0,44,2,45.0,44,40,1
55,0,95,0,44,-20,23.0,44,38.0,4
95,0,77,0,44,0,51,44,0,1
44,-1,95,0,44,0,37.0,44,0,1
37,0,95,0,28,-13,69.0,44,8,1
46,0,95,0,44,0,33.0,44,0,1
83,-3.0,95,0,44,0,4.0,44,88.0,1
45,0,95,0,44,73,41,44,0,1
53,0,95,0,44,10,49.0,44,0,1
49,0,95,0,50,10,47.0,44,0,1
95,0,76,0,44,8,38.0,44,0,1
95,0,95,0,44,11,41,44,4.0,4
81,0,95,0,44,0,4.0,126.0,122.0,1
37,0,95,0,44,0,42,44,82,1
37,0,95,0,44,0,45.0,44,30.0,1
55,0,95,0,-24,4,27.0,108.0,82.0,4
56,0,95,0,44,3,42,44,12.0,4
48,0,77,0,50,31,29.0,44,0,1
37,0,95,0,44,18,43.0,44,14.0,1
55,0,95,0,44,0,22,44,40,4
37,0,77,0,44,0,51,44,58.0,1
52,0,95,0,44,0,32.0,44,0,1
55,0,95,0,44,23,40,44,2,1
95,0,95,0,44,0,40,44,18.0,4
46,0,95,0,44,6,64.0,44,0,1
37,0,77,0,44,0,40,44,82,1
49,-2.0,95,0,44,-24,58.0,44,2,1
37,0,95,0,44,0,38.0,51,8,1
56,-2.0,95,0,44,5,41,42,2,1
37,0,91,0,44,0,53.0,44,22.0,1
39,0,95,0,44,11,54.0,44,2,1
44,0,95,0,44,0,41,44,0,1
44,0,95,0,44,0,35.0,44,0,1
44,-4.0,76,0,44,-30,51,44,2,1
41,0,95,0,44,12,44,44,0,1
45,0,95,0,44,0,33.0,44,2,1
48,0,95,0,44,0,51,42,2,1
37,0,95,0,44,0,68.0,44,16.0,1
55,-1,95,0,44,0,30.0,44,0,1
50,0,95,0,50,0,32.0,44,82,1
95,0,95,0,44,3,51,44,0,1
44,0,95,0,44,8,42,42,0,1
44,0,95,0,44,0,45.0,44,0,1
51,0,95,0,44,18,35.0,51,0,1
95,0,95,0,44,0,31.0,44,0,1
38,0,76,0,44,18,38.0,44,0,1
41,0,95,0,44,0,51,51,0,1
37,0,95,0,44,0,46.0,44,6.0,1
37,0,95,0,44,0,71.0,44,4.0,1
38,0,95,0,44,0,55.0,51,0,1
37,0,95,0,44,-20,69.0,44,14.0,1
37,0,95,0,44,29,43.0,51,26.0,1
44,0,95,0,44,6,40,44,0,1
95,0,77,0,44,6,21.0,44,64.0,1
55,0,95,0,44,15,41,44,14.0,4
37,-1,76,0,44,11,38.0,44,0,1
51,0,95,0,50,-22,27.0,44,2,1
37,0,95,0,44,0,43.0,51,40,1
95,0,95,0,44,0,51,44,32.0,1
80,0,95,0,-24,11,4.0,110.0,82,1
44,-4.0,95,0,44,0,40,44,0,1
37,0,95,0,44,0,57.0,44,30.0,1
55,0,95,0,44,-30,26.0,44,70.0,4
44,0,77,0,44,23,33.0,44,0,1
58,0,95,0,44,0,26.0,44,0,1
37,0,95,0,44,-15,51,51,22.0,1
55,-1,95,0,44,0,25.0,44,82,4
95,0,95,0,44,-20,41,44,2,1
37,0,91,0,44,0,53.0,44,22.0,1
44,0,95,0,44,-19,66.0,44,2,1
43,0,95,0,44,0,42,44,2,1
37,0,95,0,44,19,41,44,12.0,1
57,0,95,0,44,0,29.0,44,0,1
53,0,77,0,44,-19,23.0,44,2,1
95,0,95,0,44,-6,42,44,28.0,1
37,0,76,0,44,4,39,44,4.0,1
80,0,95,0,44,0,4.0,112.0,108.0,1
37,0,95,0,44,0,43.0,44,24.0,1
44,0,95,0,44,0,37.0,44,0,1
44,0,95,0,44,0,1,51,36.0,1
95,0,95,0,44,-6,39,44,20.0,4
95,0,95,0,44,0,37.0,44,0,1
37,-2.0,95,0,44,12,38.0,44,82,1
39,0,95,0,44,0,46.0,44,82,1
45,-5.0,77,0,44,0,33.0,44,0,1
56,0,95,0,50,11,41,44,6.0,4
44,-1,95,0,44,0,51,51,36.0,1
95,0,95,0,44,18,51,51,0,1
49,-3.0,77,0,44,-29,28.0,44,2,1
37,0,95,0,44,10,41,44,24.0,1
95,-4.0,95,0,44,16,37.0,44,0,1
95,0,95,0,44,0,51,44,0,1
40,-3.0,95,0,44,0,40,42,2,1
56,0,95,0,44,-20,40,44,14.0,4
38,0,95,0,28,-6,55.0,44,82,1
37,0,95,0,44,4,67.0,44,82,1
52,-3.0,77,0,44,0,25.0,44,82,1
38,0,76,0,44,11,38.0,44,0,1
37,0,95,0,44,23,60.0,44,6.0,1
44,0,95,0,44,7,51,44,0,1
53,0,95,0,44,12,31.0,44,0,1
38,0,77,0,44,0,39,44,0,1
95,0,95,0,50,4,31.0,44,0,1
56,-3.0,95,0,44,0,29.0,51,0,1
95,0,95,0,44,1,27.0,44,0,1
44,-1,95,-24,44,0,38.0,44,0,1
55,-1,95,0,44,0,51,44,48.0,4
44,0,77,0,44,21,33.0,44,0,1
42,-4.0,95,0,44,0,42,42,0,1
55,0,77,0,44,0,22,44,28.0,4
37,0,95,0,28,0,61.0,44,8,1
95,0,95,0,50,5,31.0,44,0,1
95,-30.0,95,0,44,0,27.0,44,82,1
55,0,95,0,44,0,40,44,4.0,4
78,-4.0,95,0,44,3,4.0,124.0,120.0,1
76,0,95,0,44,0,5.0,122.0,118.0,1
95,0,95,0,44,0,23.0,44,42,1
95,-5.0,95,0,44,0,51,44,82,1
48,0,95,0,44,0,37.0,44,2,1
84,-2.0,95,0,44,0,3.0,44,82.0,1
56,0,95,0,44,0,24.0,44,58.0,4
56,0,77,0,-24,0,21.0,103,82.0,4
56,0,95,0,50,21,36.0,44,6.0,4
41,0,95,0,44,31,39,44,0,1
37,0,95,0,44,0,44,44,40,1
53,0,95,0,44,0,27.0,44,2,1
56,-1,95,0,44,0,31.0,44,0,1
49,-3.0,95,0,44,0,33.0,44,2,1
38,0,95,0,44,5,56.0,44,82,1
82,0,95,0,44,-24,3.0,91,88.0,1
38,0,95,0,44,18,37.0,44,0,1
43,0,95,0,44,17,37.0,44,82,1
55,0,95,0,50,-12,42,44,6.0,4
44,0,95,0,44,8,43.0,42,0,1
95,-1,95,0,44,0,45.0,44,82,1
50,0,95,0,50,0,51,44,0,1
77,0,95,0,44,0,4.0,122.0,118.0,1
51,0,95,0,44,6,51,51,0,1
45,0,95,0,44,0,40,42,82,1
37,0,95,0,44,0,40,44,4.0,1
55,0,77,0,44,11,22,44,46.0,4
43,0,95,0,44,883,53.0,44,-12.0,1
55,0,95,0,44,0,36.0,51,30.0,4
37,0,77,0,-22,0,41,101,60,1
46,0,95,0,44,-11,54.0,44,2,1
41,0,76,0,44,9,35.0,51,82,1
56,0,77,0,44,-30,22,44,36.0,4
37,0,95,0,44,10,42,44,82,1
44,0,95,0,44,-22,37.0,44,2,1
56,0,77,0,44,13,21.0,44,72.0,4
95,-1,95,0,50,-19,32.0,44,82,1
56,0,95,0,44,-17,42,44,18.0,4
37,0,76,0,44,6,39,44,82,1
83,0,95,0,44,-23,3.0,44,82,1
42,0,95,0,44,0,43.0,44,2,1
46,0,95,0,44,14,40,44,82,1
44,0,95,0,44,0,1,44,36.0,1
40,0,95,0,44,2,40,51,82,1
44,-3.0,95,0,44,2,38.0,44,82,1
49,0,95,0,50,14,40,44,0,1
55,0,95,0,44,2,23.0,44,48.0,4
56,0,95,0,44,2,30.0,44,82,1
47,0,95,0,44,0,40,44,0,1
56,0,95,0,44,0,42,51,12.0,4
56,0,95,0,44,0,52.0,44,0,1
45,0,95,0,44,0,39,44,2,1
48,0,95,0,44,0,41,42,2,1
95,0,95,0,44,0,42,44,22.0,1
37,0,95,0,44,25,37.0,44,4.0,1
42,-7.0,95,0,44,0,51,44,2,1
37,0,95,0,44,14,43.0,44,24.0,1
53,0,95,0,44,0,55.0,44,2,1
47,0,95,0,44,-1,37.0,44,0,1
49,0,95,0,44,-21,58.0,44,2,1
56,0,95,0,44,11,27.0,44,0,1
44,-2.0,77,0,44,5,33.0,44,0,1
45,0,95,0,44,0,62.0,44,0,1
47,0,95,0,44,0,36.0,44,0,1
37,0,95,0,44,0,37.0,44,4.0,1
51,0,95,0,44,20,35.0,44,0,1
49,0,95,0,50,0,51,51,0,1
37,0,77,0,44,0,40,44,82,1
37,-1,76,0,44,0,40,44,16.0,1
95,0,95,0,44,-23,60.0,44,16.0,1
53,0,95,0,44,0,33.0,44,0,1
95,0,95,0,44,0,51,44,0,1
37,0,95,0,44,4,38.0,44,12.0,1
44,0,95,0,44,0,40,44,0,1
39,-1,95,0,44,0,68.0,44,0,1
47,0,95,0,44,0,40,44,0,1
78,0,95,0,44,0,4.0,128.0,124.0,1
56,0,95,0,44,3,24.0,51,48.0,4
95,0,95,0,44,-16,51,51,2,1
37,0,95,0,44,0,38.0,51,10.0,1
43,0,95,0,44,0,47.0,51,2,1
55,-3.0,95,0,44,1,42,51,4.0,4
37,0,95,0,44,0,43.0,44,6.0,1
