tuple_id,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
1396,flightarrival,0,11:15aDec 1,11:15aDec 1,nan,2:00 p.m.
1397,orbitz,0,8:20 p.m.,8:30 p.m.,nan,nan
1398,orbitz,0,nan,2:52 p.m.,4:53 p.m.,4:44 p.m.
1399,orbitz,0,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
1400,orbitz,0,8:55aDec 1,9:16aDec 1,12:05 p.m.,nan
1401,ifly,0,2:35 p.m.,2:32 p.m.,4:05 p.m.,3:43 p.m.
1402,panynj,0,2:55 p.m.,3:00 p.m.,5:55 p.m.,5:43 p.m.
1403,orbitz,0,7:15 a.m.,7:10aDec 1,11:35aDec 1,11:06aDec 1
1404,usatoday,0,12:10 p.m.,12:01 p.m.,2:15 p.m.,1:43 p.m.
1405,gofox,0,7:55 a.m.,7:51aDec 1,11:05aDec 1,11:01aDec 1
1406,businesstravellogue,0,nan,8:52aDec 1,nan,12:09 p.m.
1407,allegiantair,0,1:05 p.m.,1:06 p.m.,2:35 p.m.,3:13 p.m.
1408,flights,0,nan,8:32aDec 1,nan,10:16aDec 1
1409,orbitz,0,3:05 p.m.,3:09 p.m.,6:30 p.m.,6:43 p.m.
1410,orbitz,0,7:30 a.m.,7:28aDec 1,8:00aDec 1,8:06aDec 1
1411,myrateplan,0,11:25aDec 1,11:20aDec 1,nan,4:56 p.m.
1412,businesstravellogue,0,4:00 p.m.,3:52 p.m.,6:40 p.m.,6:15 p.m.
1413,world-flight-tracker,0,11:35aDec 1,11:33aDec 1,2:25 p.m.,2:27 p.m.
1414,orbitz,0,7:25 a.m.,7:22aDec 1,11:10aDec 1,11:06aDec 1
1415,quicktrip,0,2:55 p.m.,3:31 p.m.,4:49 p.m.,5:26 p.m.
1416,orbitz,0,11:55 a.m.,11:43aDec 1,6:17 p.m.,5:38 p.m.
1417,world-flight-tracker,0,10:40 a.m.,10:35aDec 1,12:55 p.m.,12:50 p.m.
1418,world-flight-tracker,0,6:45 a.m.,6:41aDec 1,7:45 a.m.,7:40aDec 1
1419,world-flight-tracker,0,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
1420,orbitz,0,6:00 a.m.,5:56aDec 1,6:40 a.m.,6:19aDec 1
1421,orbitz,0,7:10 a.m.,7:14aDec 1,10:45aDec 1,11:12aDec 1
1422,foxbusiness,0,7:10 a.m.,7:05aDec 1,3:30 p.m.,3:14 p.m.
1423,aa,0,nan,nan,3:50 p.m.,nan
1424,flights,0,nan,nan,nan,nan
1425,phl,0,2:35 p.m.,nan,nan,nan
1426,businesstravellogue,0,1:33 p.m.,nan,4:31 p.m.,nan
1427,usatoday,0,nan,7:14 p.m.,10:15 p.m.,10:29 p.m.
1428,CO,0,7:35 a.m.,7:29 a.m.,9:21 a.m.,9:14 a.m.
1429,CO,0,11:40 a.m.,11:56 a.m.,1:17 p.m.,1:14 p.m.
1430,CO,0,6:00 a.m.,6:02 a.m.,10:20 a.m.,10:27 a.m.
1431,quicktrip,0,7:15 p.m.,7:15 p.m.,12:21 a.m.,12:21 a.m.
1432,businesstravellogue,0,nan,12:41 a.m.,nan,5:26 a.m.
1433,gofox,0,nan,8:40 a.m.,nan,10:56 a.m.
1434,CO,0,11:25 a.m.,11:32 a.m.,2:50 p.m.,3:31 p.m.
1435,mytripandmore,0,2:55 p.m.,3:31 p.m.,4:49 p.m.,5:26 p.m.
1436,CO,0,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
1437,world-flight-tracker,0,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
1438,CO,0,10:25 a.m.,10:20 a.m.,6:44 p.m.,6:34 p.m.
1439,ifly,0,9:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.
1440,CO,0,2:53 p.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.
1441,gofox,0,nan,8:25 p.m.,8:56 p.m.,9:52 p.m.
1442,businesstravellogue,0,5:30 p.m.,5:30 p.m.,6:40 p.m.,6:40 p.m.
1443,gofox,0,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
1444,CO,0,5:25 p.m.,5:22 p.m.,8:22 p.m.,8:03 p.m.
1445,CO,0,8:05 a.m.,8:00 a.m.,11:35 a.m.,11:32 a.m.
1446,ifly,0,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
1447,ifly,AA-3804-PHL-ORD,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
1448,ifly,CO-1090-BOS-IAH,9:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.
1449,ifly,0,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
1450,gofox,0,3:50 p.m.,4:28 p.m.,6:23 p.m.,6:38 p.m.
1451,quicktrip,0,6:00 a.m.,6:02 a.m.,10:20 a.m.,10:27 a.m.
1452,boston,0,nan,4:15 p.m.,7:35 p.m.,7:36 p.m.
1453,panynj,0,nan,8:42 a.m.,nan,9:43 a.m.
1454,quicktrip,0,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
1455,ifly,0,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
1456,businesstravellogue,0,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
1457,ifly,0,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
1458,gofox,0,nan,12:41 a.m.,nan,5:26 a.m.
1459,foxbusiness,0,11:25 a.m.,11:32 a.m.,2:50 p.m.,3:31 p.m.
1460,ifly,0,4:25 p.m.,4:28 p.m. (Estimated runway),12:29 a.m.,12:01 a.m. (Estimated runway)
1461,flightstats,0,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
1462,gofox,0,9:00 p.m.,9:06 p.m. (Estimated runway),12:15 a.m. Dec 02,11:49 p.m. (Estimated runway)
1463,gofox,0,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
1464,world-flight-tracker,0,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
1465,aa,0,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m. (Estimated)
1466,ifly,0,nan,8:26 a.m.,nan,9:13 a.m.
1467,gofox,0,11:55 a.m.,11:43 a.m.,6:17 p.m.,5:38 p.m.
1468,ifly,0,nan,2:46 p.m.,5:00 p.m.,4:47 p.m.
1469,ifly,0,10:25 a.m.,10:20 a.m.,6:44 p.m.,6:34 p.m.
1470,ifly,0,2:53 p.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.
1471,ifly,AA-3468-CVG-MIA,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
1472,world-flight-tracker,0,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
1473,ifly,0,8:35 a.m.,8:56 a.m.,nan,10:16 a.m.
1474,gofox,0,nan,8:39 p.m.,9:20 p.m.,9:19 p.m. (Estimated)
1475,ifly,0,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
1476,world-flight-tracker,0,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
1477,ifly,0,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
1478,ifly,AA-616-DFW-DTW,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
1479,ifly,0,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
1480,world-flight-tracker,0,7:15 p.m.,7:15 p.m. (Estimated),12:21 a.m.,12:21 a.m. (Estimated)
1481,ifly,0,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
1482,flights,0,nan,nan,11:55 a.m.,nan
1483,aa,0,nan,nan,6:30 p.m.,nan
1484,sfo,0,8:35 a.m.,nan,11:50 a.m.,nan
1485,world-flight-tracker,0,7:10 a.m.,nan,10:45 a.m.,nan
1486,flightstats,0,nan,nan,6:15 p.m.,nan
1487,gofox,0,nan,nan,nan,nan
1488,flytecomm,0,nan,7:16 a.m.,nan,9:22 a.m.
1489,usatoday,0,nan,nan,nan,nan
1490,flytecomm,0,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:14 a.m.
1491,foxbusiness,0,nan,8:48 a.m.,nan,11:30 a.m.
1492,flytecomm,0,nan,9:00 a.m.,nan,9:29 a.m.
1493,flytecomm,0,7:45 p.m.,7:59 p.m.,10:30 p.m.,10:31 p.m.
1494,flytecomm,0,3:27 p.m.,3:50 p.m.,5:05 p.m.,5:14 p.m.
1495,flytecomm,0,11:25 a.m.,nan,2:50 p.m.,nan
1496,flytecomm,0,nan,11:41 a.m.,nan,4:54 p.m.
1497,gofox,0,nan,10:53 a.m.,nan,11:11 a.m.
1498,flytecomm,0,nan,11:29 p.m.,nan,12/2/11 6:35 a.m.
1499,gofox,0,nan,6:10 a.m.,nan,7:04 a.m.
1500,businesstravellogue,0,nan,nan,nan,nan
1501,flytecomm,0,4:00 p.m.,4:10 p.m.,6:46 p.m.,6:25 p.m.
1502,flytecomm,0,7:35 a.m.,nan,9:21 a.m.,nan
1503,flytecomm,0,9:45 a.m.,nan,1:16 p.m.,nan
1504,flytecomm,0,9:05 a.m.,10:11 a.m.,12:35 p.m.,1:11 p.m.
1505,flytecomm,0,nan,8:26 a.m.,nan,9:56 a.m.
1506,ifly,0,nan,7:25 a.m.,9:55 a.m.,9:29 a.m.
1507,world-flight-tracker,0,nan,4:29 p.m.,nan,7:37 p.m.
1508,gofox,0,nan,10:54 a.m.,nan,1:36 p.m.
1509,flytecomm,0,2:30 p.m.,nan,7:03 p.m.,nan
1510,flytecomm,0,8:05 a.m.,nan,11:35 a.m.,nan
1511,flytecomm,0,nan,3:04 p.m.,nan,4:43 p.m.
1512,aa,0,nan,12:13 p.m.,3:50 p.m.,4:08 p.m.
1513,flytecomm,0,11:40 a.m.,nan,1:17 p.m.,nan
1514,flightstats,0,6:00 a.m.,6:09 a.m.,9:20 a.m.,8:50 a.m.
1515,usatoday,0,11:05 a.m.,11:45 a.m.,4:57 p.m.,5:00 p.m.
1516,flytecomm,0,6:00 a.m.,nan,10:20 a.m.,nan
1517,flytecomm,0,8:40 a.m.,nan,nan,nan
1518,world-flight-tracker,0,10:15 a.m.,10:19 a.m.,nan,11:50 a.m.
1519,gofox,0,nan,2:03 p.m.,nan,3:13 p.m.
1520,flightarrival,0,nan,8:07 a.m.,nan,1:23 p.m.
1521,flytecomm,0,nan,12:56 p.m.,nan,3:09 p.m.
1522,businesstravellogue,0,nan,12:14 p.m.,nan,1:55 p.m.
1523,flightstats,0,nan,2:43 p.m.,6:15 p.m.,5:22 p.m.
1524,flytecomm,0,nan,12:07 p.m.,nan,1:11 p.m.
1525,flytecomm,0,5:25 p.m.,nan,8:22 p.m.,nan
1526,boston,0,7:10 p.m.,nan,nan,nan
1527,world-flight-tracker,0,10:40 a.m.,11:06 a.m.,2:45 p.m.,2:39 p.m.
1528,flytecomm,0,nan,1:43 p.m.,nan,5:24 p.m.
1529,flytecomm,0,nan,nan,4:00 p.m.,nan
1530,flytecomm,0,7:15 a.m.,7:22 a.m.,10:35 a.m.,10:34 a.m.
1531,flytecomm,0,6:30 p.m.,6:47 p.m.,7:25 p.m.,7:25 p.m.
1532,flightarrival,0,6:45 p.m.,6:56 p.m.,9:10 p.m.,8:38 p.m.
1533,flytecomm,0,nan,12:12 p.m.,3:15 p.m.,3:04 p.m.
1534,flytecomm,0,7:15 p.m.,nan,12:21 a.m.,nan
1535,flytecomm,0,nan,2:04 p.m.,nan,7:20 p.m.
1536,gofox,0,9:15 a.m.,nan,12:18 p.m.,nan
1537,aa,0,6:00 a.m.,6:57 a.m.,7:30 a.m.,7:49 a.m.
1538,flytecomm,0,nan,7:31 a.m.,9:35 a.m.,9:26 a.m.
1539,gofox,0,nan,5:09 p.m.,nan,7:43 p.m.
1540,flytecomm,0,7:25 a.m.,7:39 a.m.,nan,10:43 a.m.
1541,world-flight-tracker,0,3:50 p.m.,4:44 p.m.,6:23 p.m.,6:28 p.m.
1542,boston,0,nan,4:37 p.m.,nan,7:23 p.m.
1543,orbitz,0,nan,8:23 p.m.,nan,9:47 p.m.
1544,flytecomm,0,10:25 a.m.,nan,6:44 p.m.,nan
1545,gofox,0,nan,7:30 a.m.,nan,10:43 a.m.
1546,flytecomm,0,10:40 a.m.,11:02 a.m.,2:59 p.m.,2:58 p.m.
1547,businesstravellogue,0,1:33 p.m.,1:48 p.m.,4:31 p.m.,4:20 p.m.
1548,world-flight-tracker,0,nan,12:42 p.m.,nan,2:50 p.m.
1549,businesstravellogue,0,nan,nan,4:17 p.m.,nan
1550,flightstats,0,nan,12:11 a.m.,5:50 a.m.,5:52 a.m.
1551,flytecomm,0,nan,4:28 p.m.,nan,12/2/11 12:01 a.m.
1552,flytecomm,0,nan,9:06 p.m.,nan,11:49 p.m.
1553,flytecomm,0,8:25 p.m.,8:29 p.m.,11:50 p.m.,11:35 p.m.
1554,businesstravellogue,0,6:59 a.m.,7:23 a.m.,10:34 a.m.,9:45 a.m.
1555,world-flight-tracker,0,8:35 a.m.,8:52 a.m.,nan,11:33 a.m.
1556,flights,0,nan,8:37 a.m.,nan,9:13 a.m.
1557,world-flight-tracker,0,nan,1:41 p.m.,3:50 p.m.,3:29 p.m.
1558,flytecomm,0,2:53 p.m.,nan,4:48 p.m.,nan
1559,flytecomm,0,nan,7:41 a.m.,nan,8:33 a.m.
1560,flytecomm,0,11:08 p.m.,nan,12/2/11 5:11 a.m.,nan
1561,gofox,0,5:30 p.m.,5:38 p.m.,6:40 p.m.,6:19 p.m.
1562,flightview,0,nan,1:50 p.m. (+8:00),nan,7:50 a.m.
1563,flytecomm,0,nan,11:47 a.m.,nan,1:52 p.m.
1564,gofox,0,nan,8:40 p.m.,nan,9:12 p.m.
1565,myrateplan,0,nan,3:04 p.m.,nan,4:22 p.m.
1566,flytecomm,0,2:30 p.m.,nan,7:03 p.m.,nan
1567,flytecomm,0,8:55 a.m.,nan,11:45 a.m.,nan
1568,flytecomm,0,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:36 p.m.
1569,flytecomm,0,nan,3:28 p.m.,5:55 p.m.,5:39 p.m.
1570,flytecomm,0,nan,7:22 a.m.,11:35 a.m.,11:04 a.m.
1571,usatoday,0,12:10 p.m.,12:11 p.m.,2:15 p.m.,1:42 p.m.
1572,flytecomm,0,7:55 a.m.,8:04 a.m.,11:05 a.m.,10:58 a.m.
1573,businesstravellogue,0,nan,nan,nan,nan
1574,quicktrip,0,1:05 p.m.,1:20 p.m.,2:35 p.m.,2:49 p.m.
1575,flights,0,nan,8:55 a.m.,nan,10:12 a.m.
1576,flytecomm,0,3:05 p.m.,3:38 p.m.,6:30 p.m.,6:30 p.m.
1577,businesstravellogue,0,7:30 a.m.,8:04 a.m.,8:00 a.m.,7:59 a.m.
1578,businesstravellogue,0,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:11 p.m.
1579,flytecomm,0,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:21 p.m.
1580,quicktrip,0,2:55 p.m.,nan,4:49 p.m.,nan
1581,world-flight-tracker,0,nan,11:55 a.m.,nan,5:34 p.m.
1582,flytecomm,0,nan,10:55 a.m.,nan,12:37 p.m.
1583,world-flight-tracker,0,nan,6:58 a.m.,7:45 a.m.,7:37 a.m.
1584,world-flight-tracker,0,4:00 p.m.,nan,7:05 p.m.,nan
1585,flytecomm,0,6:00 a.m.,6:11 a.m.,nan,6:15 a.m.
1586,flytecomm,0,nan,7:40 a.m.,nan,10:52 a.m.
1587,foxbusiness,0,7:10 a.m.,7:32 a.m.,3:30 p.m.,3:12 p.m.
1588,weather,0,7:45 p.m.,7:45 p.m.,10:30 p.m.,nan
1589,usatoday,0,nan,7:14 p.m.,10:15 p.m.,10:02 p.m.
1590,mytripandmore,0,nan,nan,nan,nan
1591,flightarrival,0,6:30 p.m.,nan,7:25 p.m.,nan
1592,mytripandmore,0,3:27 p.m.,Contact Airline,5:05 p.m.,Contact Airline
1593,gofox,0,nan,nan,nan,nan
1594,mytripandmore,0,11:25 p.m.,nan,6:55aDec 2,nan
1595,gofox,0,nan,12:41aDec 1,5:35aDec 1,5:26aDec 1
1596,foxbusiness,0,4:00 p.m.,3:58 p.m.,6:46 p.m.,6:28 p.m.
1597,ifly,0,9:45aDec 1,10:19aDec 1,1:16 p.m.,1:19 p.m.
1598,ifly,0,7:00 a.m.,7:04aDec 1,9:55 a.m.,9:45aDec 1
1599,mytripandmore,0,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
1600,mytripandmore,0,11:40aDec 1,11:56aDec 1,1:17 p.m.,1:14 p.m.
1601,flightstats,0,6:00aDec 1,5:58aDec 1,9:20aDec 1,9:05aDec 1
1602,usatoday,0,11:05 a.m.,11:30aDec 1,4:57 p.m.,5:05 p.m.
1603,world-flight-tracker,0,10:15 a.m.,10:10 a.m.,12:10 p.m.,11:56 a.m.
1604,mytripandmore,0,7:30aDec 1,7:28aDec 1,8:00aDec 1,8:06aDec 1
1605,mytripandmore,0,12:30 p.m.,12:35 p.m.,3:03 p.m.,nan
1606,mytripandmore,0,9:05 a.m.,9:59 a.m.,12:35 p.m.,1:27 p.m.
1607,businesstravellogue,0,nan,11:47aDec 1,nan,2:10 p.m.
1608,boston,0,12:00 p.m.,11:51aDec 1,1:45 p.m.,1:15 p.m.
1609,mytripandmore,0,7:10 p.m.,8:25 p.m.,10:48 p.m.,nan
1610,world-flight-tracker,0,11:35 a.m.,11:33 a.m.,2:25 p.m.,2:27 p.m.
1611,mytripandmore,0,6:00aDec 1,5:59aDec 1,7:30 a.m.,7:51aDec 1
1612,mytripandmore,0,7:10 a.m.,7:10aDec 1,9:35 a.m.,9:31aDec 1
1613,mytripandmore,0,4:55 p.m.,4:56 p.m.,8:05 p.m.,7:55 p.m.
1614,flights,0,7:25 a.m.,7:22aDec 1,11:10aDec 1,11:06aDec 1
1615,orbitz,0,8:00 p.m.,8:01 p.m.,9:45 p.m.,9:53 p.m.
1616,mytripandmore,0,nan,7:07aDec 1,10:31aDec 1,10:47aDec 1
1617,flightarrival,0,6:45 p.m.,6:40 p.m.,9:10 p.m.,8:53 p.m.
1618,mytripandmore,0,4:25 p.m.,nan,12:29aDec 2,nan
1619,mytripandmore,0,9:00 p.m.,Not Available,Dec 02 12:15 a.m.,Dec 02 Not Available
1620,mytripandmore,0,8:25 p.m.,nan,11:50 p.m.,nan
1621,businesstravellogue,0,6:59 a.m.,6:56aDec 1,10:34 a.m.,10:04aDec 1
1622,world-flight-tracker,0,8:35 a.m.,8:31aDec 1,11:50 a.m.,11:44aDec 1
1623,flightstats,0,Not Available,2:42 p.m.,6:15 p.m.,5:42 p.m.
1624,world-flight-tracker,0,1:30 p.m.,Not Available,3:50 p.m.,Not Available
1625,mytripandmore,0,2:53 p.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.
1626,mytripandmore,0,11:08 p.m.,nan,5:11aDec 2,nan
1627,gofox,0,8:20 p.m.,8:30 p.m.,nan,nan
1628,panynj,0,2:55 p.m.,3:00 p.m.,5:55 p.m.,5:43 p.m.
1629,mytripandmore,0,Not Available,7:41 a.m.,Not Available,8:45 a.m.
1630,usatoday,0,12:10 p.m.,12:01 p.m.,2:15 p.m.,1:43 p.m.
1631,businesstravellogue,0,nan,8:52aDec 1,11:53aDec 1,12:09 p.m.
1632,gofox,0,7:10aDec 1,7:14aDec 1,10:45aDec 1,11:12aDec 1
1633,mytripandmore,0,8:35aDec 1,8:32aDec 1,10:40aDec 1,10:16aDec 1
1634,myrateplan,0,11:25aDec 1,11:20aDec 1,5:25 p.m.,4:56 p.m.
1635,businesstravellogue,0,4:00 p.m.,3:52 p.m.,6:40 p.m.,6:15 p.m.
1636,mytripandmore,0,2:55 p.m.,3:31 p.m.,4:49 p.m.,5:26 p.m.
1637,panynj,0,6:45aDec 1,6:41aDec 1,7:45 a.m.,7:40aDec 1
1638,flights,0,7:10 a.m.,nan,9:40 a.m.,nan
1639,ord,0,6:00 a.m.,nan,7:30 a.m.,nan
1640,ord,0,7:10 a.m.,nan,9:35 a.m.,nan
1641,ifly,0,2:35 p.m.,nan,4:05 p.m.,nan
1642,gofox,0,7:15 a.m.,nan,11:35 a.m.,nan
1643,travelocity,0,11/30 8:00 p.m.,nan,11/30 9:45 p.m.,nan
1644,ord,0,11/30 4:16 p.m.,nan,11/30 7:35 p.m.,nan
1645,allegiantair,0,1:05 p.m.,nan,2:35 p.m.,nan
1646,flightarrival,0,11/30 6:45 p.m.,nan,9:10 p.m.,nan
1647,businesstravellogue,0,7:30 a.m.,nan,8:00 a.m.,nan
1648,businesstravellogue,0,1:33 p.m.,nan,4:31 p.m.,nan
1649,ord,0,12:15 p.m.,nan,2:45 p.m.,nan
1650,businesstravellogue,0,4:00 p.m.,nan,6:40 p.m.,nan
1651,ord,0,11/30 11:55 p.m.,nan,5:50 a.m.,nan
1652,myrateplan,0,11/30 11:25 a.m.,nan,nan,nan
1653,allegiantair,0,nan,nan,2:00 p.m.,nan
1654,weather,0,7:45 p.m.,nan,11/30 10:30 p.m.,nan
1655,world-flight-tracker,0,10:40 a.m.,nan,12:55 p.m.,nan
1656,ord,0,11/30 11:08 p.m.,nan,5:11 a.m.,nan
1657,world-flight-tracker,0,10:40 a.m.,nan,2:45 p.m.,nan
1658,ord,0,nan,nan,nan,nan
1659,flights,0,8:35 a.m.,nan,10:40 a.m.,nan
1660,ord,0,nan,nan,4:00 p.m.,nan
1661,ord,0,11/30 1:55 p.m.,nan,11/30 7:53 p.m.,nan
1662,flights,0,7:10 a.m.,7:16 a.m.,9:30 a.m.,9:22 a.m.
1663,world-flight-tracker,0,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:14 a.m.
1664,usatoday,0,nan,7:42 p.m.,9:40 p.m.,10:24 p.m.
1665,wunderground,0,nan,8:51 a.m.,nan,9:44 a.m.
1666,wunderground,0,7:45 p.m.,7:59 p.m.,10:30 p.m.,10:28 p.m.
1667,wunderground,0,11:25 p.m.,11:57 p.m.,6:30 a.m.,6:55 a.m.
1668,foxbusiness,0,4:00 p.m.,4:10 p.m.,6:46 p.m.,6:23 p.m.
1669,wunderground,0,7:35 a.m.,7:56 a.m.,9:11 a.m.,9:08 a.m.
1670,wunderground,0,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:29 a.m.
1671,world-flight-tracker,0,4:15 p.m.,4:29 p.m.,7:55 p.m.,7:37 p.m.
1672,wunderground,0,9:05 a.m.,10:10 a.m.,12:12 p.m.,1:11 p.m.
1673,aa,0,11:50 a.m.,12:13 p.m.,3:50 p.m.,3:59 p.m.
1674,wunderground,0,11:40 a.m.,12:06 p.m.,12:51 p.m.,1:07 p.m.
1675,flightstats,0,6:00 a.m.,6:08 a.m.,9:20 a.m.,8:50 a.m.
1676,usatoday,0,11:05 a.m.,11:45 a.m.,4:37 p.m.,4:57 p.m.
1677,wunderground,0,7:55 a.m.,8:05 a.m.,10:55 a.m.,10:58 a.m.
1678,wunderground,0,10:15 a.m.,10:19 a.m.,12:10 p.m.,11:50 a.m.
1679,businesstravellogue,0,7:30 a.m.,8:04 a.m.,8:00 a.m.,7:59 a.m.
1680,wunderground,0,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:13 p.m.
1681,world-flight-tracker,0,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:35 a.m.
1682,world-flight-tracker,0,12:15 p.m.,12:42 p.m.,2:35 p.m.,2:40 p.m.
1683,wunderground,0,12:30 p.m.,12:56 p.m.,2:48 p.m.,3:07 p.m.
1684,flightstats,0,2:30 p.m.,2:42 p.m.,5:40 p.m.,5:27 p.m.
1685,wunderground,0,12:00 p.m.,12:07 p.m.,1:35 p.m.,1:08 p.m.
1686,wunderground,0,5:25 p.m.,5:38 p.m.,8:04 p.m.,7:43 p.m.
1687,wunderground,0,7:25 a.m.,7:39 a.m.,10:43 a.m.,10:43 a.m.
1688,boston,0,7:27 p.m.,7:27 p.m.,8:46 p.m.,8:46 p.m.
1689,gofox,0,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:21 p.m.
1690,world-flight-tracker,0,10:40 a.m.,11:05 a.m.,2:10 p.m.,2:39 p.m.
1691,flights,0,nan,3:36 p.m.,3:50 p.m.,3:26 p.m.
1692,world-flight-tracker,0,7:15 a.m.,7:21 a.m.,10:18 a.m.,10:29 a.m.
1693,flightarrival,0,6:30 p.m.,6:47 p.m.,7:25 p.m.,7:25 p.m.
1694,wunderground,0,6:45 p.m.,6:56 p.m.,9:00 p.m.,8:38 p.m.
1695,wunderground,0,12:00 p.m.,12:12 p.m.,2:47 p.m.,3:04 p.m.
1696,world-flight-tracker,0,7:15 p.m.,7:25 p.m.,12:21 a.m.,12:02 a.m.
1697,world-flight-tracker,0,9:15 a.m.,9:57 a.m.,12:18 p.m.,12:02 p.m.
1698,wunderground,0,6:00 a.m.,6:56 a.m.,6:50 a.m.,7:49 a.m.
1699,panynj,0,7:10 a.m.,7:31 a.m.,9:35 a.m.,9:26 a.m.
1700,gofox,0,4:55 p.m.,5:08 p.m.,nan,7:43 p.m.
1701,wunderground,0,3:50 p.m.,4:45 p.m.,6:23 p.m.,6:34 p.m.
1702,travelocity,0,8:00 p.m.,8:23 p.m.,9:25 p.m.,9:47 p.m.
1703,wunderground,0,10:40 a.m.,11:01 a.m.,2:35 p.m.,2:58 p.m.
1704,businesstravellogue,0,1:33 p.m.,1:48 p.m.,4:31 p.m.,4:20 p.m.
1705,gofox,0,nan,2:01 p.m.,nan,4:06 p.m.
1706,wunderground,0,4:25 p.m.,4:35 p.m.,12:09 a.m.,12:19 a.m.
1707,wunderground,0,9:00 p.m.,9:16 p.m.,12:05 a.m.,12:01 a.m.
1708,wunderground,0,8:25 p.m.,8:29 p.m.,11:31 p.m.,11:35 p.m.
1709,allegiantair,0,6:59 a.m.,7:22 a.m.,10:34 a.m.,9:45 a.m.
1710,wunderground,0,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:33 a.m.
1711,world-flight-tracker,0,1:30 p.m.,1:40 p.m.,3:50 p.m.,3:40 p.m.
1712,wunderground,0,11:08 p.m.,11:35 p.m.,5:08 a.m.,5:21 a.m.
1713,businesstravellogue,0,5:30 p.m.,6:11 p.m.,6:40 p.m.,6:56 p.m.
1714,wunderground,0,nan,8:40 p.m.,nan,9:11 p.m.
1715,wunderground,0,2:35 p.m.,2:44 p.m.,3:55 p.m.,3:36 p.m.
1716,panynj,0,2:55 p.m.,3:27 p.m.,5:17 p.m.,5:39 p.m.
1717,gofox,0,7:15 a.m.,7:23 a.m.,11:35 a.m.,11:04 a.m.
1718,usatoday,0,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:42 p.m.
1719,wunderground,0,1:05 p.m.,1:19 p.m.,2:35 p.m.,2:49 p.m.
1720,aa,0,3:05 p.m.,3:36 p.m.,5:57 p.m.,6:30 p.m.
1721,gofox,0,4:00 p.m.,4:12 p.m.,6:30 p.m.,6:11 p.m.
1722,foxbusiness,0,7:10 a.m.,7:32 a.m.,2:52 p.m.,3:12 p.m.
1723,wunderground,0,11:55 a.m.,11:55 a.m.,6:17 p.m.,5:34 p.m.
1724,world-flight-tracker,0,10:40 a.m.,10:55 a.m.,12:55 p.m.,12:37 p.m.
1725,world-flight-tracker,0,4:00 p.m.,4:14 p.m.,7:05 p.m.,6:33 p.m.
1726,flights,0,6:00 a.m.,6:10 a.m.,6:30 a.m.,6:09 a.m.
1727,world-flight-tracker,0,7:10 a.m.,7:39 a.m.,10:09 a.m.,10:52 a.m.
1728,foxbusiness,0,8:00 a.m.,8:29 a.m.,11:55 a.m.,11:58 a.m.
