Cont1,Cont2,Cont3,Cont4,Cont5,Cont6,Cont7,Cont8,Cont9,Cont10
37,0,81,1,36,0,43,44,2,1
45,-1,84,0,44,-5,38,44,2,1
48,-1,84,0,46,-5,36,44,2,1
83,0,95,0,-2,21,3,44,86,5
37,0,95,0,18,44,68.0,44,18,1
44,0,95,-2,44,2,43,42,0,1
51,-5,77,0,44,-5,26,44,0,1
37,0,83,0,8,21,46,75,30,1
55,4,95,0,44,-5,34.0,44,0,1
56,0,83,4,44,-5,42,44,2,1
37,0,95,0,10,14,58.0,51,26,1
56,0,95,0,12,44,43,44,24,1
42,0,81,4,42,0,39,39,2,1
37,0,95,0,26,-25.0,66,78,12,1
39,1,86,0,44,0,46,44,0,1
52,0,83,0,44,0,32.0,44,0,1
42,0,86,-1,42,0,44,45,2,1
37,0,81,0,12,-1,44,44,24,1
56,1,95,0,44,-1,42,44,2,4
37,0,95,5,18,0,68.0,44,2,1
44,-1,79,0,42,-30,36,44,2,1
55,0,83,0,44,-1,28.0,51,2,1
37,0,77,0,38,4,51,44,0,1
55,0,79,0,16,-18,23,44,2,4
37,0,95,0,30,0,70.0,76,6,1
42,0,84,-1,42,-1,42,44,2,1
56,0,77,-7,44,44,51,44,40,4
49,0,95,0,50,5,33.0,51,0,1
49,0,95,0,44,-8,40,42,2,1
45,0,95,0,46,44,42,41,0,1
53,0,95,3,44,-10,35.0,44,2,1
51,0,95,0,50,-12,31.0,44,2,1
37,0,95,0,34,-5,45,51,2,1
56,0,83,0,42,0,41,51,0,1
56,0,95,0,46,14,61.0,51,2,1
43,0,81,0,44,44,37,44,0,1
45,0,95,0,46,25,30.0,44,0,1
56,0,95,0,-2,0,20.0,44,58,4
48,1,95,1,46,0,51,48,2,1
56,0,95,0,44,0,47,44,2,1
37,0,95,0,44,0,51,44,26,1
46,0,86,-24,46,0,40,44,0,1
52,-1,83,0,44,0,31.0,44,0,1
46,1,77,0,46,6,32.0,44,0,1
41,0,80,0,42,44,39,39,0,1
45,2,95,0,46,44,48.0,51,0,1
41,0,84,0,38,-28.0,43,45,2,1
55,-1,95,0,44,-2,32.0,44,2,1
43,-1,95,0,42,-15,44,46,2,1
56,0,76,-4,-18,0,20.0,44,2,4
56,0,76,0,38,44,51,44,0,1
49,0,84,0,44,0,35.0,44,0,1
56,1,78,0,38,-14,37,39,2,1
37,0,95,0,44,43,38,46,8,1
55,0,95,0,46,-15,51,44,8,4
38,3,86,0,38,-5,49.0,48,0,1
37,0,83,0,6,2,46,78,32,1
56,-2,80,0,38,0,42,41,0,1
45,0,95,0,44,-13,31.0,44,2,1
49,0,95,0,50,2,39,39,0,1
56,0,95,0,44,-14,41,44,12,4
43,-5,95,0,44,20,51,51,0,1
56,-1,95,0,-22,14,21,44,78,4
37,0,95,-1,44,-4,68.0,82,14,1
56,0,95,0,50,6,40,46,6,4
54,-2,78,-1,44,0,24,51,2,1
49,4,77,0,44,0,28.0,44,0,1
39,0,77,-6,38,0,51,39,0,1
56,0,92,0,44,-5,36,44,2,1
45,-5,95,0,44,-25.0,37,44,2,1
38,1,77,0,44,12,39,44,2,1
45,0,95,0,44,-4,48.0,51,2,1
44,1,75,0,42,-20.0,31.0,44,2,1
56,0,86,-1,50,44,38,44,0,1
41,0,95,-1,44,-5,41,44,2,1
46,0,95,0,44,-25.0,39,41,2,1
37,0,78,0,2,44,41,75,2,1
37,0,95,0,16,-5,45,44,22,1
55,0,95,0,8,-5,23,44,48,1
85,0,95,0,0,0,51,44,84,5
37,0,95,0,34,-11,64.0,44,4,1
37,0,95,0,26,-9,39,44,10,1
37,0,77,1,44,0,51,44,12,1
56,0,95,0,44,44,45,45,0,1
53,1,78,0,44,-7,25,44,2,1
37,0,80,0,28,-6,51,44,8,1
37,0,79,0,24,24,51,44,14,1
41,1,95,-1,42,0,65.0,44,0,1
38,0,79,0,38,-5,41,51,0,1
37,0,76,-4,30,44,39,45,6,1
55,4,81,1,44,0,27.0,44,2,1
41,0,77,0,42,44,37,44,2,1
56,0,95,-6,46,0,41,44,2,4
37,0,78,0,0,-17,41,78,36,1
37,0,75,0,24,-17,38,44,14,1
62,0,95,0,44,0,45,48,2,1
56,0,95,0,44,0,41,44,10,4
49,0,95,1,44,44,40,39,2,1
51,-2,78,0,50,-30,27.0,44,2,1
37,0,83,0,28,-5,46,44,8,1
41,0,76,-7,42,-5,34.0,44,0,1
37,0,77,0,34,-4,40,44,4,1
49,0,95,0,50,44,47,46,2,1
46,0,95,0,44,-5,39,41,2,1
55,1,86,0,44,0,51,44,0,1
56,0,86,-2,38,-5,45,44,2,1
45,0,83,0,44,-5,37,51,0,1
56,2,95,0,44,0,36,44,0,1
55,0,77,0,12,-5,22,44,42,4
80,0,84,0,44,5,4,120.0,116.0,1
43,0,83,1,42,-8,39,41,2,1
50,0,86,0,50,0,36,44,0,1
49,2,77,0,46,-7,28.0,51,2,1
37,0,75,0,26,-8,38,51,12,1
53,-1,86,0,44,44,33.0,44,0,1
55,0,95,0,44,-18,21,44,46,4
81,-3,84,0,-22,-2,51,108.0,104.0,5
55,0,95,0,36,44,40,59,20,4
55,0,77,3,-10,0,22,44,66,1
55,0,95,3,44,26,41,44,2,1
56,1,79,0,42,0,37,44,0,1
37,1,76,0,20,0,51,51,16,1
37,0,79,0,28,0,42,44,2,1
56,4,95,-4,46,0,41,44,10,4
56,0,95,0,44,-5,63.0,44,0,1
51,0,95,0,44,0,36,44,2,1
37,0,83,0,6,-10,47,78,32,1
55,0,83,0,44,1,27.0,111.0,2,1
37,0,95,0,44,-5,39,48,8,1
38,0,79,-1,38,4,51,44,0,1
37,2,77,0,34,0,51,44,4,1
56,0,80,5,26,0,43,44,10,1
37,0,78,-6,28,0,41,44,8,1
55,0,95,0,44,21,40,44,4,4
55,0,95,0,-22,0,51,44,2,4
37,0,95,0,24,5,68.0,51,14,1
38,1,83,0,38,0,44,44,0,1
56,0,79,5,44,0,37,51,2,1
37,0,76,0,30,-5,40,45,6,1
37,0,95,-3,24,0,69.0,82,14,1
41,-2,80,0,42,0,51,39,0,1
37,0,76,0,20,44,40,51,16,1
49,0,95,0,46,-5,39,41,2,1
46,0,86,-7,46,4,41,51,0,1
58,0,80,-7,56,-5,51,44,0,1
48,0,84,2,46,0,36,44,2,1
45,0,81,0,46,44,36,44,0,1
37,0,95,0,34,-5,46,44,2,1
105,0,95,-1,44,-5,1,44,34,5
56,0,95,0,44,12,43,44,2,1
49,0,95,0,46,-3,51,44,2,1
41,-1,81,0,38,-10,41,44,2,1
37,0,76,0,36,-16,38,39,2,1
37,0,95,0,16,-5,67.0,44,2,1
45,0,86,2,44,0,41,42,2,1
55,-1,79,-3,26,-6,23,44,30,4
41,-3,95,0,38,-21.0,39,41,2,1
49,0,78,-6,50,44,29.0,44,0,1
52,-3,84,0,44,-4,31.0,44,2,1
56,0,77,0,-24,-7,21,103,82,1
42,-1,95,0,42,0,63.0,51,2,1
43,0,81,-5,42,-1,37,39,2,1
56,-2,95,0,50,-13,36,44,2,1
56,0,95,0,56,4,51,44,0,1
37,0,95,-6,16,0,57.0,44,22,1
53,5,81,0,44,8,28.0,51,0,1
56,-1,83,4,44,0,29.0,44,0,1
55,1,83,-3,44,0,29.0,44,0,1
45,0,86,1,44,-5,42,42,0,1
45,0,95,0,44,-9,37,51,2,1
38,0,95,0,34,21,55.0,59,4,1
37,0,95,0,36,-11,51,41,2,1
81,0,95,0,-22,0,4,108.0,104.0,1
47,0,76,1,46,0,51,44,0,1
45,0,95,0,44,-5,42,44,2,1
55,0,77,-3,30,0,21,46,24,4
49,0,84,0,50,44,36,51,2,1
56,0,86,2,56,-5,51,44,2,1
45,0,79,0,44,-6,34.0,44,2,1
56,0,95,0,44,6,51,51,14,4
56,0,95,0,18,6,51,44,18,1
37,0,95,0,36,44,53.0,44,2,1
54,-1,95,0,44,0,27.0,44,0,1
44,0,81,-2,44,0,51,44,0,1
50,-3,77,0,50,0,27.0,44,0,1
43,0,84,-1,44,-5,41,44,2,1
55,0,95,0,44,14,26,51,2,1
44,0,79,0,44,-5,36,44,0,1
44,4,84,0,44,2,40,41,2,1
44,2,81,0,44,-5,38,44,0,1
55,0,95,0,50,-13,38,44,6,4
51,0,78,0,50,44,27.0,44,2,1
39,0,78,8,38,0,39,39,0,1
37,-2,80,0,18,-7,51,44,18,1
44,0,86,-1,44,6,42,42,0,1
49,-2,95,0,50,2,33.0,44,2,1
56,4,95,0,56,6,35.0,44,0,1
46,4,81,0,46,44,35.0,44,0,1
37,0,81,-3,36,-46.0,43,44,2,1
46,1,80,0,44,-16,34.0,44,2,1
81,2,83,0,-6,-968.0,51,44,2,5
37,4,86,0,44,0,49.0,44,0,1
55,0,76,0,-18,-4,21,44,74.0,4
56,0,86,0,44,-5,30.0,44,2,1
54,-8,95,0,0,0,20.0,44,54.0,4
106,-2,95,0,44,0,1,44,34,5
53,0,86,0,44,-29.0,33.0,44,2,1
54,2,95,0,44,0,31.0,44,0,1
42,2,95,0,42,0,66,44,2,1
55,0,95,0,44,-5,34.0,44,2,1
55,0,77,8,-18,0,51,51,74.0,4
56,-4,95,0,44,0,49.0,48,0,1
44,-3,77,0,44,-1,51,44,0,1
55,0,92,0,34,0,37,59,22,4
39,0,76,-4,38,0,38,44,0,1
43,0,75,-2,42,0,32.0,44,2,1
56,0,95,0,42,0,44,44,0,1
37,0,95,3,10,0,58.0,44,2,1
51,1,95,0,44,0,40,39,0,1
37,3,95,0,44,44,51,44,16,1
49,0,86,1,44,-5,51,44,0,1
37,0,95,-4,28,0,51,51,8,1
37,0,95,0,16,-5,67.0,44,2,1
37,0,78,0,2,44,42,75,34,1
42,0,77,-2,42,-4,36,51,0,1
44,1,95,0,42,-20.0,43,46,2,1
53,0,84,0,44,-17,51,51,2,1
37,-16,95,-19,44,-5,69.0,75,6,1
39,0,95,0,38,-5,41,42,0,1
52,2,83,0,44,0,30.0,44,0,1
44,1,79,0,42,-14,35.0,44,2,1
41,-1,83,-2,38,-7,51,44,2,1
101,0,95,0,44,-12,1,44,32,5
37,0,95,0,30,-16,51,44,6,1
46,0,75,0,46,-1,29.0,44,2,1
43,0,86,0,44,44,42,42,0,1
56,4,95,0,44,0,25,44,0,1
37,0,95,8,34,-6,51,51,4,1
56,0,95,-3,50,0,40,39,0,1
37,1,95,0,28,-5,51,44,2,1
37,0,95,16,26,0,71.0,44,12,1
37,0,95,-9,28,-5,69.0,78,2,1
38,3,76,-4,38,0,38,44,0,1
37,0,76,0,26,-7,39,44,12,1
37,-1,76,-3,28,-6,39,44,8,1
55,-1,79,-5,18,-11,23,51,38,4
46,0,95,0,46,1,40,39,0,1
41,1,95,0,42,44,56.0,44,0,1
56,3,95,0,18,44,22,59,2,4
56,0,76,0,-12,44,20.0,44,68.0,4
37,0,83,0,30,0,46,44,6,1
55,0,84,4,44,-5,29.0,44,0,1
52,-2,83,0,44,-3,31.0,44,0,1
41,0,95,0,42,1,47,44,0,1
41,0,84,2,38,-10,44,51,2,1
56,0,76,-1,38,0,38,44,0,1
45,-3,95,0,44,-5,37,44,2,1
56,0,80,0,30,-1,43,44,2,1
56,2,86,0,46,-2,38,44,2,1
37,0,79,0,12,-17,43,44,24,1
51,0,81,0,50,-5,30.0,44,2,1
39,2,78,-3,38,0,39,39,0,1
37,0,78,0,-2,-19,42,51,2,1
56,0,76,0,34,-5,39,42,4,1
47,0,84,0,44,0,36,44,0,1
79,0,83,0,44,-15,4,117.0,2,5
105,0,95,-1,44,0,1,44,36,5
45,-1,77,-4,44,-6,32.0,44,2,1
37,0,79,0,2,-7,42,76,34,1
46,0,76,5,46,1,30.0,44,2,1
56,0,95,0,44,44,51,51,6,1
39,1,78,0,38,0,39,39,0,1
44,0,95,0,42,-22,52.0,51,2,1
56,0,95,0,42,-6,51,44,14,4
55,1,95,0,44,0,36,44,0,1
55,0,95,0,38,-30,37,44,16,4
44,0,95,0,44,44,40,44,0,1
45,3,81,0,44,-6,35.0,44,2,1
80,0,95,-1,44,0,4,128.0,124.0,5
38,-4,95,3,38,0,51,41,0,1
37,0,79,0,10,-6,42,44,26,1
51,0,78,-4,44,1,27.0,44,0,1
47,-4,95,0,46,0,60.0,44,2,1
55,0,79,0,16,-7,23,44,40,4
48,-5,95,6,44,0,33.0,44,2,1
47,4,81,0,46,0,34.0,44,0,1
37,0,95,0,28,0,69.0,44,8,1
50,-1,83,0,50,0,33.0,44,0,1
56,0,95,0,44,-5,41,42,2,1
56,0,76,0,-10,44,20.0,86,66,4
37,1,95,4,26,0,71.0,44,2,1
37,0,95,0,36,44,69.0,44,0,1
37,0,76,0,36,-5,40,44,0,1
37,0,79,-2,34,-4,42,46,4,1
57,-2,84,0,56,0,27.0,44,2,1
38,1,77,1,38,0,39,44,0,1
56,1,95,0,44,0,64.0,44,0,1
83,0,86,0,-4,0,3,44,88.0,5
107,0,95,0,44,2,1,44,2,5
37,0,81,4,24,0,51,44,2,1
81,0,95,0,44,-6,4,105,102.0,5
45,0,95,5,44,-14,42,44,2,1
37,0,76,0,28,14,40,48,8,1
41,0,86,0,42,6,45,44,0,1
47,0,95,1,46,0,51,56,0,1
55,0,78,4,10,5,23,44,46,4
37,0,80,-7,-2,-5,43,44,40,1
45,0,84,0,44,-8,38,44,2,1
47,5,78,0,46,0,31.0,44,0,1
54,2,81,0,44,0,27.0,44,0,1
37,0,95,0,30,-3,64.0,44,6,1
81,3,95,6,-24,0,4,111.0,106.0,5
40,5,79,0,38,0,39,51,2,1
55,-4,80,0,-2,0,25,44,58,4
51,-2,95,0,44,0,38,51,0,1
56,0,95,0,42,-8,42,44,14,1
37,1,95,0,24,0,52.0,44,14,1
37,0,95,0,10,44,57.0,44,28,1
46,4,95,0,44,-19,41,44,2,1
37,0,79,0,26,0,51,44,2,1
56,-3,95,0,44,44,41,44,12,4
49,0,95,0,50,44,34.0,44,0,1
43,0,95,1,44,-4,33.0,44,2,1
56,0,79,0,10,44,51,44,26,1
56,0,92,0,50,0,36,44,2,4
56,0,77,0,12,-17,22,44,42,4
56,2,77,0,16,-2,22,44,40,4
45,0,76,3,44,-1,31.0,51,2,1
37,0,95,0,38,20,68.0,44,0,1
53,0,95,1,44,44,33.0,44,0,1
53,-2,95,-2,44,1,49.0,48,0,1
41,0,95,-1,38,-7,48.0,44,2,1
46,0,84,-7,46,-5,39,51,0,1
37,2,75,0,18,-19,38,44,18,1
44,0,77,5,44,0,33.0,51,0,1
37,0,77,-5,2,0,40,75,2,1
43,0,95,0,42,-8,45,44,2,1
42,-1,95,0,44,0,51,46,2,1
55,0,95,0,50,-3,42,44,6,4
37,3,76,0,36,-3,39,44,2,1
48,0,95,6,46,0,41,42,2,1
56,0,83,0,-4,-26.0,47,44,42,1
56,0,95,0,44,-18,51,51,4,1
37,0,79,0,2,-8,42,76,34,1
51,0,95,0,50,-5,34.0,44,2,1
46,3,77,0,44,-10,32.0,44,2,1
49,0,95,-3,46,-24,46,48,2,1
102,0,95,-2,44,-1,1,51,32,1
45,0,76,0,44,-15,31.0,44,2,1
54,-4,78,-3,44,0,51,44,0,1
51,3,78,0,44,-5,27.0,44,0,1
55,0,92,-2,46,0,36,45,8,4
41,0,79,0,42,21,38,44,0,1
56,0,95,0,44,0,40,39,0,1
56,3,95,-1,44,-5,39,51,14,4
58,0,95,0,56,0,51,44,0,1
37,0,95,-5,6,-6,52.0,44,32,1
43,0,78,-1,42,-5,35.0,44,2,1
37,0,76,-4,34,-5,51,42,2,1
59,-2,84,0,44,14,25,44,0,1
37,0,83,0,0,0,46,44,36,1
46,0,84,-1,46,0,38,51,0,1
56,4,95,0,44,0,50.0,44,0,1
37,0,83,0,44,44,45,51,0,1
56,-1,95,-2,50,-1,41,51,6,4
37,0,95,0,44,-5,57.0,86,30,1
38,0,81,0,38,0,43,42,0,1
49,1,95,0,50,-5,39,39,0,1
105,0,95,0,44,-4,1,44,36,5
50,-1,86,-4,50,0,36,44,0,1
42,0,77,2,42,0,34.0,44,2,1
56,-5,86,0,44,0,35.0,44,0,1
56,-5,84,0,-22,-5,4,108.0,104.0,1
37,0,95,0,6,-15,42,73,32,1
82,0,95,-6,-10,0,3,44,92,1
37,0,77,6,34,-10,40,44,2,1
37,0,95,0,10,44,58.0,51,26,1
56,1,77,0,8,-5,22,44,48,4
56,1,95,0,44,-22,40,42,2,1
59,1,86,0,44,21,28.0,44,0,1
39,-3,95,0,38,0,43,51,0,1
37,0,78,0,-4,44,42,44,42,1
47,0,79,0,46,0,32.0,51,0,1
37,0,81,-1,12,0,44,44,24,1
66,0,95,0,44,-18,47,48,2,1
49,0,86,0,50,0,38,44,0,1
46,0,81,1,46,8,35.0,44,0,1
44,2,95,0,44,12,44,44,2,1
43,0,83,0,44,20,39,39,0,1
77,1,81,0,44,-5,4,125,122.0,5
46,-3,95,0,46,-5,41,51,0,1
55,-5,77,0,44,0,22,51,2,1
42,1,79,2,42,0,37,44,0,1
55,0,95,0,44,-30,38,42,4,4
56,2,95,0,44,0,1,44,36,5
55,0,95,-2,44,-5,41,44,12,4
42,-2,95,0,42,0,39,41,2,1
37,0,95,-1,20,-8,51,44,16,1
56,0,95,0,-4,-21.0,41,44,42,1
41,3,76,0,42,44,35.0,51,0,1
54,0,95,1,44,0,33.0,44,0,1
56,0,103,0,44,12,1,51,30,5
37,0,81,3,34,1,51,51,4,1
37,0,95,0,-2,2,45,85,40,1
55,0,79,0,44,-20.0,23,44,38,4
56,0,77,0,46,0,51,44,0,1
44,-1,81,0,44,0,37,44,0,1
37,0,95,1,28,-13,69.0,78,8,1
46,0,79,0,46,-5,33.0,44,0,1
83,-3,95,0,-4,0,4,44,88.0,5
45,0,95,0,44,44,41,41,0,1
53,0,95,0,44,44,49.0,48,0,1
49,0,95,0,50,44,47,46,0,1
56,0,76,-1,38,8,38,44,0,1
56,0,95,0,44,44,41,44,4,4
81,0,95,-6,44,0,4,126.0,122.0,1
37,0,79,6,10,0,42,44,2,1
37,0,95,-3,8,-5,45,44,30,1
55,0,83,1,-24,4,27.0,108.0,82,4
56,1,95,0,44,0,42,44,12,4
48,0,77,0,50,44,29.0,44,0,1
37,0,80,0,24,44,43,44,14,1
55,0,95,-1,16,-4,22,44,40,4
37,0,77,0,44,-5,51,44,58,1
52,0,84,0,44,-2,32.0,44,0,1
55,0,95,0,44,44,40,41,2,1
56,4,95,0,38,-8,40,44,18,4
46,0,95,0,46,6,64.0,44,0,1
37,0,77,0,20,0,40,44,2,1
49,-2,95,0,44,-24,58.0,44,2,1
37,0,75,5,44,0,38,51,8,1
56,-2,95,0,44,5,41,42,2,1
37,0,95,0,16,-3,53.0,75,22,1
39,1,95,0,36,44,54.0,44,2,1
44,3,95,0,44,-5,41,41,0,1
44,0,79,0,44,0,35.0,44,0,1
44,-4,76,0,42,-30,51,44,2,1
41,2,95,5,42,12,44,44,0,1
45,0,78,0,44,-4,33.0,44,2,1
48,0,95,4,46,0,51,42,2,1
37,0,95,0,20,0,68.0,44,16,1
55,-1,95,0,44,0,30.0,44,0,1
50,0,81,1,50,0,32.0,44,2,1
56,0,95,0,42,0,51,41,0,1
44,0,86,-1,44,8,42,42,0,1
44,0,95,0,44,0,45,45,0,1
51,0,86,0,44,44,35.0,51,0,1
56,1,75,0,44,0,31.0,44,0,1
38,1,76,0,38,44,38,44,0,1
41,0,95,0,42,0,51,51,0,1
37,0,83,0,44,-5,46,44,6,1
37,0,95,0,34,-5,71.0,75,4,1
38,1,95,0,38,0,55.0,51,0,1
37,0,95,0,24,-20.0,69.0,44,14,1
37,0,95,0,10,44,43,51,26,1
44,0,83,0,44,6,40,39,0,1
56,0,77,0,-6,6,21,85,64.0,1
55,0,95,0,42,44,41,44,14,4
37,-1,76,0,38,44,38,44,0,1
51,3,79,0,50,-22,27.0,44,2,1
37,4,80,4,44,0,43,51,40,1
56,0,79,0,6,-5,51,44,32,1
80,0,84,6,-24,44,4,110.0,2,5
44,-4,95,0,44,0,40,39,0,1
37,0,95,-6,8,0,57.0,86,30,1
55,0,81,-1,44,-30,26,44,70.0,4
44,0,77,0,44,44,33.0,44,0,1
58,3,95,0,56,0,26,44,0,1
37,0,79,0,16,-15,51,51,22,1
55,-1,81,0,-4,-5,25,86,2,4
56,0,83,0,38,-20.0,41,44,2,1
37,0,95,-7,16,0,53.0,75,22,1
44,0,95,0,42,-19,66,44,2,1
43,0,95,5,44,-5,42,44,2,1
37,0,78,0,26,44,41,44,12,1
57,5,86,0,56,0,29.0,44,0,1
53,1,77,0,44,-19,23,44,2,1
56,0,78,0,44,-6,42,44,28,1
37,0,76,0,34,4,39,44,4,1
80,4,84,8,44,0,4,112.0,108.0,1
37,0,80,-2,12,-5,43,44,24,1
44,0,81,0,44,-5,37,44,0,1
105,0,95,4,44,0,1,51,36,1
56,0,95,0,36,-6,39,59,20,4
56,0,83,0,46,-5,37,44,0,1
37,-2,75,0,44,12,38,46,2,1
39,0,95,4,38,0,46,46,2,1
45,-5,77,0,44,0,33.0,44,0,1
56,0,95,0,50,44,41,48,6,4
105,-1,95,-3,44,-5,51,51,36,5
56,0,95,0,36,44,51,51,0,1
49,-3,77,0,46,-29.0,28.0,44,2,1
37,0,78,0,12,44,41,44,24,1
56,-4,95,-5,44,44,37,44,0,1
56,3,95,-1,42,0,51,44,0,1
40,-3,81,0,44,0,40,42,2,1
56,0,95,-1,42,-20.0,40,44,14,4
38,0,95,0,28,-6,55.0,44,2,1
37,0,95,-1,24,4,67.0,81,2,1
52,-3,77,0,44,0,25,44,2,1
38,1,76,0,38,44,38,44,0,1
37,0,95,0,30,44,60.0,44,6,1
44,0,81,1,44,0,51,44,0,1
53,0,84,0,44,12,31.0,44,0,1
38,2,77,0,44,0,39,44,0,1
56,2,81,0,50,4,31.0,44,0,1
56,-3,95,1,56,0,29.0,51,0,1
56,5,81,0,44,1,27.0,44,0,1
44,-1,95,-15,44,-5,38,44,0,1
55,-1,95,-3,44,-9,51,44,48,4
44,2,77,0,44,21,33.0,44,0,1
42,-4,83,0,42,0,42,42,0,1
55,0,77,8,44,-5,22,44,28,4
37,0,95,0,28,-5,61.0,44,8,1
56,0,80,0,50,5,31.0,44,0,1
56,-30,79,0,0,-5,27.0,44,2,1
55,0,95,0,44,-5,40,44,4,4
78,-4,83,0,44,0,4,124.0,120,5
76,0,81,2,44,0,5,122.0,118.0,1
56,0,78,2,44,-7,23,44,42,1
56,-5,95,0,38,0,51,48,2,1
48,0,86,-6,46,0,37,39,2,1
84,-2,95,0,44,0,3,85,82,5
56,1,80,0,-2,-7,24,44,58,4
56,5,77,0,-24,0,21,103,82,4
56,0,92,0,50,21,36,44,6,4
41,0,95,0,42,44,39,44,0,1
37,0,81,0,-2,-5,44,44,40,1
53,0,80,0,44,-5,27.0,44,2,1
56,-1,95,0,44,0,31.0,44,0,1
49,-3,81,0,46,-5,33.0,44,2,1
38,0,95,1,38,5,56.0,44,2,1
82,0,86,0,-4,-24,3,44,88.0,5
38,0,95,0,38,44,37,44,0,1
43,0,80,0,44,44,37,44,2,1
55,0,95,0,50,-12,42,44,6,4
44,0,86,0,44,8,43,42,0,1
56,-1,95,0,44,-5,45,44,2,1
50,0,78,-6,50,0,51,44,0,1
77,0,81,-2,44,0,4,122.0,118.0,5
51,0,86,0,44,6,51,51,0,1
45,0,86,-1,44,-2,40,42,2,1
37,0,95,0,34,-3,40,44,4,1
55,0,77,-3,10,44,22,44,46,4
43,0,95,0,56,883.0,53.0,39,-12,1
55,0,92,0,26,-5,36,51,30,4
37,0,77,0,-22,-9,41,101.0,60.0,1
46,0,95,0,44,-11,54.0,56,2,1
41,0,76,0,42,0,35.0,51,2,1
56,0,77,0,20,-30,22,44,36,4
37,0,78,0,6,44,42,73,2,1
44,0,81,1,42,-22,37,39,2,1
56,0,77,0,-14,44,21,44,72.0,4
56,-1,81,-2,50,-19,32.0,44,2,1
56,0,95,0,38,-17,42,59,18,4
37,0,76,-3,30,6,39,45,2,1
83,0,86,0,-6,-23,3,44,2,5
42,0,86,-7,44,0,43,44,2,1
46,0,86,0,46,14,40,39,2,1
105,0,95,-7,44,0,1,44,36,5
40,0,95,0,38,2,40,51,2,1
44,-3,95,0,44,2,38,44,2,1
49,0,95,0,50,14,40,39,0,1
55,0,78,-1,8,2,23,44,48,4
56,0,86,0,56,2,30.0,44,2,1
47,5,95,1,46,0,40,41,0,1
56,0,95,0,44,-5,42,51,12,4
56,0,95,1,56,-5,52.0,44,0,1
45,5,84,0,44,0,39,41,2,1
48,0,95,3,46,0,41,42,2,1
56,0,78,0,16,-5,42,44,22,1
37,0,95,0,44,25,37,41,4,1
42,-7,95,0,44,0,51,44,2,1
37,0,79,0,12,14,43,44,24,1
53,0,95,0,44,-5,55.0,56,2,1
47,0,84,0,46,-1,37,44,0,1
49,0,95,0,46,-21.0,58.0,44,2,1
56,0,83,0,44,44,27.0,44,0,1
44,-2,77,0,44,5,33.0,44,0,1
45,0,95,-1,44,-2,62.0,44,0,1
47,3,83,-1,46,0,36,44,0,1
37,0,75,0,34,0,37,41,4,1
51,5,95,0,44,20,35.0,44,0,1
49,0,79,0,50,-5,51,51,0,1
37,0,77,-3,44,-7,40,44,2,1
37,-1,76,-6,20,-7,40,44,16,1
56,0,95,0,20,-23,60.0,44,16,1
53,1,86,8,44,-5,33.0,44,0,1
56,5,95,0,46,0,51,44,0,1
37,0,75,0,26,4,38,44,12,1
44,0,84,1,44,0,40,41,0,1
39,-1,95,-3,38,-5,68.0,44,0,1
47,0,95,-2,46,0,40,41,0,1
78,1,95,0,44,0,4,128.0,124.0,5
56,0,79,0,8,0,24,51,48,4
56,0,86,-3,44,-16,51,51,2,1
37,0,75,8,26,0,38,51,10,1
43,5,95,0,44,0,47,51,2,1
55,-3,95,0,44,1,42,51,4,4
37,0,80,0,30,0,43,44,6,1
55,0,95,0,44,-29.0,26,105,78,4
58,2,95,0,56,0,29.0,44,2,1
46,5,79,0,46,44,33.0,44,0,1
41,0,95,0,38,-1,46,48,2,1
49,2,83,0,44,26,34.0,51,0,1
56,0,95,2,50,44,42,51,6,1
56,0,77,0,44,44,21,85,2,4
47,0,86,-6,46,0,39,44,0,1
37,4,95,0,8,-6,57.0,86,2,1
46,0,95,0,46,0,41,41,2,1
51,5,86,0,44,12,35.0,44,0,1
41,1,95,1,42,-5,44,51,2,1
53,-1,81,0,44,6,51,44,0,1
41,-4,95,0,38,-14,41,44,2,1
56,4,95,0,50,44,40,46,2,4
37,0,95,0,28,0,69.0,78,8,1
56,0,95,0,56,2,51,44,0,1
43,0,78,0,42,-1,35.0,44,2,1
45,0,81,0,46,5,36,44,0,1
49,3,95,1,50,2,38,44,2,1
80,0,84,0,-42,-10,4,128.0,124.0,5
59,-1,84,0,56,-21.0,25,51,2,1
37,0,76,0,24,-23,40,44,2,1
49,0,83,0,50,21,34.0,44,0,1
53,-2,81,6,44,0,28.0,44,0,1
108,1,95,1,44,-5,1,44,36,5
81,-4,95,0,44,0,4,44,92,5
37,0,80,0,44,-24,43,44,26,1
37,0,77,0,10,-3,40,44,26,1
53,0,86,0,44,-9,33.0,44,2,1
37,0,95,1,30,0,61.0,44,6,1
56,0,95,1,50,44,40,46,2,4
41,0,95,-2,42,44,41,51,0,1
37,0,95,0,36,-9,69.0,44,2,1
51,0,95,0,50,-11,51.0,44,2,1
43,0,80,-3,44,0,37,39,2,1
45,0,83,0,44,0,38,39,0,1
43,0,79,6,42,0,36,44,2,1
46,4,95,0,44,-15,51,44,2,1
56,0,80,0,44,-23,24,44,2,1
39,-3,77,0,38,0,38,39,0,1
41,0,86,0,38,-30,45,51,2,1
46,-4,83,0,44,-30,37,39,2,1
43,0,95,0,42,-16,47,44,2,1
43,0,95,0,42,0,51,44,2,1
43,0,79,-2,44,-1,36,44,0,1
